Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
725980,96,806350,14550720,5.97,15.08,-0.19697,6.3057789
726011,96,806350,14550720,2.72,15.08,0,6.4588524
726041,96,806350,14550720,0.82,15.08,0,2.6793224
726072,96,806350,14550720,0.5,15.08,0,1.16893193
726103,96,806350,14550720,0,15.73,0,2.0169976
726132,96,806350,14550720,0.79,15.73,0,2.9733255
726163,96,806350,14550720,1.09,15.73,0,4.0846467
726193,96,806350,14550720,2.36,15.73,0,5.3276529
726224,96,806350,14550720,4.53,15.73,0,6.6955284
726254,96,806350,14550720,9.18,15.73,-0.15494,5.7935945
726285,96,806350,14550720,9.45,15.73,-0.32641,2.3870433
726316,96,806350,14550720,9.56,15.73,-0.33457,1.28568235
726346,96,806350,14550720,6.57,15.73,-0.21608,2.6799031
726377,96,806350,14550720,3.48,15.73,0,3.0689796
726407,96,806350,14550720,1.29,15.73,0,2.4194069
726438,96,806350,14550720,0.75,15.73,0,1.7550985
726469,96,806350,14550720,0.7,15.2,0,1.06442329
726497,96,806350,14550720,0.48,15.2,0,1.56803082
726528,96,806350,14550720,1.9,15.2,0,3.4474759
726558,96,806350,14550720,4.9,15.2,0,4.2681014
726589,96,806350,14550720,7.78,15.2,0,3.8500738
726619,96,806350,14550720,5.92,15.2,-0.14106,2.9103491
726650,96,806350,14550720,9.87,15.2,-0.29717,1.39495883
726681,96,806350,14550720,7.14,15.2,-0.3046,1.28568235
726711,96,806350,14550720,5.87,15.2,-0.19672,2.6799031
726742,96,806350,14550720,2.79,15.2,0,2.9189334
726772,96,806350,14550720,1.42,15.2,0,1.9642668
726803,96,806350,14550720,0.66,15.2,0,1.28863805
726834,96,806350,14550720,0.58,18.75,-0.0053845,0.894999337
726862,96,806350,14550720,0.75,18.75,-0.0053845,2.11653373
726893,96,806350,14550720,0.74,18.75,-0.0053845,5.2297731
726923,96,806350,14550720,2.31,18.75,-0.0053845,6.9566154
726954,96,806350,14550720,4.46,18.75,-0.0053845,7.0371895
726984,96,806350,14550720,9.71,18.75,-0.19307,5.4536573
727015,96,806350,14550720,7.17,18.75,-0.40077,2.0338701
727046,96,806350,14550720,6.72,18.75,-0.41065,0.44438395
727076,96,806350,14550720,7.67,18.75,-0.26712,0.86020196
727107,96,806350,14550720,3.4,18.75,-0.0053845,1.05393259
727137,96,806350,14550720,0.99,18.75,-0.0053845,1.01817294
727168,96,806350,14550720,0.66,18.75,-0.0053845,0.95929769
727199,96,806350,14550720,0.73,24.15,-0.0053845,0.87517957
727227,96,806350,14550720,1.29,24.15,-0.0053845,2.26132089
727258,96,806350,14550720,1.17,24.15,-0.0053845,5.3851679
727288,96,806350,14550720,3.85,24.15,-0.0053845,7.5645305
727319,96,806350,14550720,5.31,24.15,-0.0053845,8.5848558
727349,96,806350,14550720,8.15,24.15,-0.15593,7.5094485
727380,96,806350,14550720,8.69,24.15,-0.32253,4.1215087
727411,96,806350,14550720,9.41,24.15,-0.33046,2.0874512
727441,96,806350,14550720,6.72,24.15,-0.21533,1.56533683
727472,96,806350,14550720,2.29,24.15,-0.0053845,2.4965451
727502,96,806350,14550720,0.23,24.15,-0.0053845,4.9295201
727533,96,806350,14550720,0.63,24.15,-0.0053845,9.07669
727564,96,806350,14550720,0,19.99,-0.0053845,15.092219
727593,96,806350,14550720,1.1,19.99,-0.0053845,17.564945
727624,96,806350,14550720,0.83,19.99,-0.0053845,16.210524
727654,96,806350,14550720,4.51,19.99,-0.0053845,13.5285728
727685,96,806350,14550720,8.06,19.99,-0.0053845,9.4066695
727715,96,806350,14550720,5.74,19.99,-0.10751,7.2844706
727746,96,806350,14550720,8.25,19.99,-0.22052,7.368842
727777,96,806350,14550720,6.6,19.99,-0.2259,7.6355291
727807,96,806350,14550720,7.51,19.99,-0.1478,8.0877968
727838,96,806350,14550720,2.89,19.99,-0.0053845,8.1376717
727868,96,806350,14550720,0.54,19.99,-0.0053845,7.7717407
727899,96,806350,14550720,0.4,19.99,-0.0053845,7.386192
727930,96,806350,14550720,0.42,18.53,-0.0053845,6.973719
727958,96,806350,14550720,0.36,18.53,-0.0053845,8.7577627
727989,96,806350,14550720,1.34,18.53,-0.0053845,13.1214309
728019,96,806350,14550720,1.09,18.53,-0.0053845,14.295629
728050,96,806350,14550720,5.68,18.53,-0.0053845,11.7871886
728080,96,806350,14550720,8.25,18.53,-0.075212,8.9505724
728111,96,806350,14550720,7.02,18.53,-0.15249,5.751831
728142,96,806350,14550720,9.02,18.53,-0.15616,4.4548545
728172,96,806350,14550720,6.88,18.53,-0.10276,5.2296598
728203,96,806350,14550720,3.2,18.53,-0.0053845,5.0548636
728233,96,806350,14550720,1.75,18.53,-0.0053845,3.8988126
728264,96,806350,14550720,1.68,18.53,-0.0053845,6.4339216
728295,96,806350,14550720,0.7,19.29,-0.0053845,12.887317
728323,96,806350,14550720,0.77,19.29,-0.0053845,15.195504
728354,96,806350,14550720,1.96,19.29,-0.0053845,12.960942
728384,96,806350,14550720,2.72,19.29,-0.0053845,10.6007025
728415,96,806350,14550720,8.34,19.29,-0.0053845,8.1853696
728445,96,806350,14550720,10.99,19.29,-0.16509,6.5800792
728476,96,806350,14550720,9.27,19.29,-0.34182,5.8686287
728507,96,806350,14550720,10.1,19.29,-0.35023,5.3936511
728537,96,806350,14550720,6.29,19.29,-0.2281,5.186744
728568,96,806350,14550720,0.71,19.29,-0.0053845,3.923173
728598,96,806350,14550720,0.53,19.29,-0.0053845,1.56771617
728629,96,806350,14550720,0.77,19.29,-0.0053845,0.3818554
728660,96,806350,14550720,0.37,20.07,0,0.40494973
728688,96,806350,14550720,1.03,20.07,0,0.9967607
728719,96,806350,14550720,1.32,20.07,0,2.26393063
728749,96,806350,14550720,2.4,20.07,0,4.2701841
728780,96,806350,14550720,2.28,20.07,0,7.0445795
728810,96,806350,14550720,5.66,20.07,-0.15031,7.0031547
728841,96,806350,14550720,10.19,20.07,-0.31665,3.8546179
728872,96,806350,14550720,11,20.07,-0.32457,1.9846392
728902,96,806350,14550720,6.36,20.07,-0.20962,1.5407884
728933,96,806350,14550720,4.79,20.07,0,1.16394004
728963,96,806350,14550720,2.18,20.07,0,0.85632762
728994,96,806350,14550720,1.13,20.07,0,0.627419355
729025,96,806350,14550720,0.69,19.87,0,0.47741935
729054,96,806350,14550720,1.22,19.87,0,1.77666667
729085,96,806350,14550720,1.01,19.87,0,4.7266667
729115,96,806350,14550720,5.1,19.87,0,6.2286885
729146,96,806350,14550720,5.03,19.87,0,6.0786885
729176,96,806350,14550720,7.41,19.87,-0.12081,5.8098361
729207,96,806350,14550720,8.35,19.87,-0.2545,5.4098361
729238,96,806350,14550720,7.7,19.87,-0.26086,4.5786081
729268,96,806350,14550720,4.27,19.87,-0.16847,3.3151113
729299,96,806350,14550720,2.7,19.87,0,2.5566934
729329,96,806350,14550720,1.13,19.87,0,2.3201902
729360,96,806350,14550720,0.98,19.87,0,2.29677419
729391,96,806350,14550720,0.52,16.41,0,2.49677419
729419,96,806350,14550720,0.69,16.41,0,3.51525424
729450,96,806350,14550720,2.03,16.41,0,5.51525424
729480,96,806350,14550720,2.82,16.41,0,6.142977
729511,96,806350,14550720,6.3,16.41,0,5.1816527
729541,96,806350,14550720,7.44,16.41,-0.19869,3.6843744
729572,96,806350,14550720,10.88,16.41,-0.41858,1.5956987
729603,96,806350,14550720,7.34,16.41,-0.42904,1.9285836
729633,96,806350,14550720,6.85,16.41,-0.27709,4.8333704
729664,96,806350,14550720,2.28,16.41,0,4.9301701
729694,96,806350,14550720,1.02,16.41,0,2.1253834
729725,96,806350,14550720,0.58,16.41,0,0.675806452
729756,96,806350,14550720,0.96,14.22,0,0.62580645
729784,96,806350,14550720,0.37,14.22,0,1.50859162
729815,96,806350,14550720,1.6,14.22,0,3.4940326
729845,96,806350,14550720,2.76,14.22,0,4.8840711
729876,96,806350,14550720,8.1,14.22,0,5.5428484
729906,96,806350,14550720,9.5,14.22,-0.21583,4.7264311
729937,96,806350,14550720,8.18,14.22,-0.45469,2.2822129
729968,96,806350,14550720,8.37,14.22,-0.46605,1.51400707
729998,96,806350,14550720,8.05,14.22,-0.30099,2.5591548
730029,96,806350,14550720,2.13,14.22,0,2.4137091
730059,96,806350,14550720,0.83,14.22,0,1.03798341
730090,96,806350,14550720,0.87,14.22,0,0.35363992
730121,96,806350,14550720,1,19.91,0,0.38421785
730149,96,806350,14550720,1.3,19.91,0,1.45525892
730180,96,806350,14550720,2.38,19.91,0,3.7611951
730210,96,806350,14550720,3.83,19.91,0,5.1572386
730241,96,806350,14550720,6.42,19.91,0,5.4630091
730271,96,806350,14550720,6.98,19.91,-0.1522,4.4058349
730302,96,806350,14550720,9.35,19.91,-0.32063,1.8447219
730333,96,806350,14550720,5.37,19.91,-0.32865,1.27075936
730363,96,806350,14550720,5.05,19.91,-0.21225,2.835556
730394,96,806350,14550720,2.45,19.91,0,2.8855066
730424,96,806350,14550720,1.47,19.91,0,1.37011637
730455,96,806350,14550720,0.71,19.91,0,1.54354839
730486,96,806350,14550720,0.81,15.16,0,3.4935484
730515,96,806350,14550720,1.17,15.16,0,4.8266667
730546,96,806350,14550720,0.69,15.16,0,5.5266667
730576,96,806350,14550720,4.95,15.16,0,4.7352459
730607,96,806350,14550720,8.5,15.16,0,2.2852459
730637,96,806350,14550720,9.81,15.16,-0.26681,0.80983607
730668,96,806350,14550720,9.78,15.16,-0.56208,0.409836066
730699,96,806350,14550720,9.54,15.16,-0.57613,0.15081967
730729,96,806350,14550720,5.19,15.16,-0.37208,0.05081967
708479,178,927790,14540160,1.98,16.1,0,2.574906
708509,178,927790,14540160,1.3,16.1,0,7.810549
708540,178,927790,14540160,0.52,16.1,0,10.115329
708571,178,927790,14540160,0,14.3,0,9.379687
708600,178,927790,14540160,0.72,14.3,0,11.496667
708631,178,927790,14540160,0,14.3,0,16.846667
708661,178,927790,14540160,3.04,14.3,0,15.492623
708692,178,927790,14540160,6.59,14.3,0,6.642623
708722,178,927790,14540160,8.78,14.3,-0.50644,1.52459
708753,178,927790,14540160,9.66,14.3,-0.7768,0.52459
708784,178,927790,14540160,7.42,14.3,-0.34045,0.147541
708814,178,927790,14540160,5.56,14.3,-0.034017,0.447541
708845,178,927790,14540160,3.16,14.3,-0.03947,5.473126
708875,178,927790,14540160,0.49,14.3,0,15.381816
708906,178,927790,14540160,0.22,14.3,0,22.141147
708937,178,927790,14540160,0.05,25,0,25.703601
708965,178,927790,14540160,0.65,25,0,31.942653
708996,178,927790,14540160,1.1,25,0,41.558266
709026,178,927790,14540160,0.84,25,0,38.087638
709057,178,927790,14540160,6.98,25,0,19.817345
709087,178,927790,14540160,5.42,25,-0.36589,9.939856
709118,178,927790,14540160,9.42,25,-0.59434,9.323391
709149,178,927790,14540160,8.72,25,-0.44692,8.785649
709179,178,927790,14540160,2.95,25,-0.024132,8.349801
709210,178,927790,14540160,3.22,25,-0.040868,12.902235
709240,178,927790,14540160,1.78,25,0,22.609226
709271,178,927790,14540160,0,25,0,28.475605
709302,178,927790,14540160,0.54,22.7,0,30.404461
709330,178,927790,14540160,0,22.7,0,33.848305
709361,178,927790,14540160,0.47,22.7,0,39.198305
709391,178,927790,14540160,1.75,22.7,0,35.690432
709422,178,927790,14540160,6.3,22.7,0,22.208239
709452,178,927790,14540160,5.92,22.7,-0.37948,12.298459
709483,178,927790,14540160,11.25,22.7,-0.80554,6.330652
709514,178,927790,14540160,7.97,22.7,-0.38283,5.886568
709544,178,927790,14540160,3.24,22.7,-0.029076,11.349255
709575,178,927790,14540160,3.59,22.7,-0.024118,19.580071
709605,178,927790,14540160,1.11,22.7,0,30.671286
709636,178,927790,14540160,0.62,22.7,0,38.580111
709667,178,927790,14540160,0.76,13,0,43.276208
709695,178,927790,14540160,1.36,13,0,44.145101
709726,178,927790,14540160,1.86,13,0,40.747358
709756,178,927790,14540160,5.57,13,0,33.693529
709787,178,927790,14540160,7.16,13,0,22.73249
709817,178,927790,14540160,8.31,13,-0.6075,12.945628
709848,178,927790,14540160,10.58,13,-0.83189,4.45441
709940,178,927790,14540160,1.84,13,-0.043761,1.447976
709970,178,927790,14540160,1.14,13,0,4.392194
710001,178,927790,14540160,0.81,13,0,12.084783
710032,178,927790,14540160,0.07,26.48,0,24.890564
710061,178,927790,14540160,0.37,26.48,0,33.413333
710092,178,927790,14540160,0.6,26.48,0,37.513333
710122,178,927790,14540160,0,26.48,0,37.132787
710153,178,927790,14540160,5.88,26.48,0,31.732787
710183,178,927790,14540160,8.34,26.48,-0.39095,22.981148
710214,178,927790,14540160,5.54,26.48,-0.61116,10.531148
710245,178,927790,14540160,8.18,26.48,-0.62813,3.827869
710275,178,927790,14540160,7.89,26.48,-0.14527,3.477869
710306,178,927790,14540160,3.95,26.48,-0.033476,8.463934
710336,178,927790,14540160,0.8,26.48,0,18.963934
710367,178,927790,14540160,0.56,26.48,0,25.533871
710398,178,927790,14540160,0.51,16.9,0,28.083871
710426,178,927790,14540160,0.85,16.9,0,30.933051
710457,178,927790,14540160,2.3,16.9,0,34.283051
710487,178,927790,14540160,2.98,16.9,0,36.456557
710518,178,927790,14540160,6.63,16.9,0,37.206557
710548,178,927790,14540160,6.59,16.9,-0.06808,31.268678
710579,178,927790,14540160,8.65,16.9,-0.79912,17.951069
710610,178,927790,14540160,7.23,16.9,-0.75778,10.460125
710640,178,927790,14540160,6.38,16.9,-0.28637,9.433988
710671,178,927790,14540160,4.18,16.9,-0.032637,11.811073
710701,178,927790,14540160,1.38,16.9,0,17.704818
710732,178,927790,14540160,0.59,16.9,0,23.433871
710763,178,927790,14540160,0.97,26.3,0,29.083871
710791,178,927790,14540160,1.34,26.3,0,32.594915
710822,178,927790,14540160,1.79,26.3,0,33.894915
710852,178,927790,14540160,8.23,26.3,0,31.118246
710883,178,927790,14540160,5.12,26.3,-0.15234,23.794558
710913,178,927790,14540160,8.41,26.3,-0.80371,17.479851
710944,178,927790,14540160,7.94,26.3,-0.91825,12.278502
710975,178,927790,14540160,7.79,26.3,-0.39843,18.808141
711005,178,927790,14540160,4.24,26.3,-0.097265,37.633178
711036,178,927790,14540160,0,26.3,-0.018173,48.204788
711066,178,927790,14540160,0,26.3,0,50.247857
711097,178,927790,14540160,1.08,26.3,0,50.418524
711128,178,927790,14540160,0.8,22.5,0,48.625455
711156,178,927790,14540160,0.81,22.5,0,48.409322
711187,178,927790,14540160,1.3,22.5,0,49.959322
711217,178,927790,14540160,2.59,22.5,0,49.100786
711248,178,927790,14540160,5.94,22.5,0,45.526578
711278,178,927790,14540160,5.25,22.5,-0.13819,35.037518
711309,178,927790,14540160,7.68,22.5,-0.88002,16.918278
711340,178,927790,14540160,9.93,22.5,-0.87137,5.590208
711370,178,927790,14540160,6.93,22.5,-0.16035,1.883657
711401,178,927790,14540160,3.76,22.5,-0.10792,4.685559
711431,178,927790,14540160,0.48,22.5,0,14.212863
711462,178,927790,14540160,0.4,22.5,0,21.025267
711493,178,927790,14540160,0.7,18.29,0,25.097963
711522,178,927790,14540160,0.77,18.29,0,29.522489
711553,178,927790,14540160,0.98,18.29,0,34.49925
711583,178,927790,14540160,5.4,18.29,0,34.156912
711614,178,927790,14540160,6.95,18.29,0,27.853695
711644,178,927790,14540160,5.13,18.29,-0.4521,21.504915
711675,178,927790,14540160,8.19,18.29,-0.85533,15.105858
711706,178,927790,14540160,7.31,18.29,-0.40342,8.859883
711736,178,927790,14540160,5.89,18.29,-0.1357,2.985395
712497,178,927790,14540160,4.15,17.83,-0.082363,3.442623
712527,178,927790,14540160,1.19,17.83,0,10.442623
712558,178,927790,14540160,0.9,17.83,0,15.983871
712589,178,927790,14540160,0.85,26.98,0,20.083871
712617,178,927790,14540160,1.09,26.98,0,21.490678
712648,178,927790,14540160,1.53,26.98,0,19.940678
712678,178,927790,14540160,2.5,26.98,0,17.008197
712709,178,927790,14540160,5.95,26.98,0,12.608197
712739,178,927790,14540160,5.88,26.98,-0.0010151,8.612295
712770,178,927790,14540160,6,26.98,-0.38829,5.062295
712801,178,927790,14540160,5.46,26.98,-0.6712,5.240984
712831,178,927790,14540160,3.43,26.98,-0.14298,9.390984
712862,178,927790,14540160,2.9,26.98,-0.037509,13
712892,178,927790,14540160,1.35,26.98,0,16.05
712923,178,927790,14540160,0.65,26.98,0,17.841935
712954,178,927790,14540160,0.76,15.02,0,18.341935
712983,178,927790,14540160,0.36,15.02,0,18.833333
713014,178,927790,14540160,0.58,15.02,0,19.333333
713044,178,927790,14540160,1.13,15.02,0,16.623806
713075,178,927790,14540160,5.63,15.02,0,10.363534
713105,178,927790,14540160,10.6,15.02,-0.70863,2.6868
713136,178,927790,14540160,7.79,15.02,-0.98716,-6.552929
713167,178,927790,14540160,6.94,15.02,-0.57853,-11.867213
713197,178,927790,14540160,6.58,15.02,-0.18776,-12.817213
713228,178,927790,14540160,2.66,15.02,-0.048731,-12.291803
713258,178,927790,14540160,0.55,15.02,0,-10.241803
713289,178,927790,14540160,0.68,15.02,0,-5.482431
713320,178,927790,14540160,1,15.77,0,2.200544
713348,178,927790,14540160,0.88,15.77,0,7.134758
713379,178,927790,14540160,1.56,15.77,0,9.251783
713409,178,927790,14540160,3.23,15.77,0,5.384426
713440,178,927790,14540160,6.37,15.77,0,-5.165574
713470,178,927790,14540160,10.03,15.77,-0.43365,-11.436885
713501,178,927790,14540160,6.53,15.77,-1.0262,-12.986885
713532,178,927790,14540160,7.9,15.77,-0.50047,-14.390164
713562,178,927790,14540160,6.16,15.77,-0.21474,-15.590164
713593,178,927790,14540160,1.37,15.77,-0.030265,-14.257377
713623,178,927790,14540160,0,15.77,0,-10.307377
713654,178,927790,14540160,0.49,15.77,0,-6.025806
713685,178,927790,14540160,0.81,11.13,0,-1.325806
713713,178,927790,14540160,1.57,11.13,0,2.175424
713744,178,927790,14540160,2.17,11.13,0,4.525424
713774,178,927790,14540160,7.43,11.13,0,2.234426
713805,178,927790,14540160,6.34,11.13,0,-5.265574
713835,178,927790,14540160,11.5,11.13,-0.61314,-12.242623
713866,178,927790,14540160,11.92,11.13,-1.1726,-18.642623
713897,178,927790,14540160,7.4,11.13,-0.51179,-22
713927,178,927790,14540160,5.34,11.13,-0.12872,-22
713958,178,927790,14540160,1.15,11.13,-0.03725,-20.106557
713988,178,927790,14540160,1.48,11.13,0,-16.256557
714019,178,927790,14540160,1.02,11.13,0,-10.525806
714050,178,927790,14540160,0.38,13.44,0,-2.725806
714078,178,927790,14540160,0.53,13.44,0,1.833314
714109,178,927790,14540160,1.93,13.44,0,2.998704
714139,178,927790,14540160,4.33,13.44,0,-1.606044
714170,178,927790,14540160,7.83,13.44,0,-12.621435
714200,178,927790,14540160,7.38,13.44,-0.62343,-17.829508
714231,178,927790,14540160,11.33,13.44,-1.1849,-16.629508
714262,178,927790,14540160,8.66,13.44,-0.6853,-16.491803
714292,178,927790,14540160,4.69,13.44,-0.10532,-17.491803
714323,178,927790,14540160,2.67,13.44,-0.072458,-17.95082
714353,178,927790,14540160,1.13,13.44,0,-17.85082
714384,178,927790,14540160,0.44,13.44,0,-13.71129
714415,178,927790,14540160,0.75,12.65,0,-5.26129
714444,178,927790,14540160,0.96,12.65,0,1.13
714475,178,927790,14540160,1.96,12.65,0,5.48
714505,178,927790,14540160,3.65,12.65,0,1.334426
714536,178,927790,14540160,8.7,12.65,0,-12.265574
714566,178,927790,14540160,10.07,12.65,-1.1614,-19.4
714597,178,927790,14540160,9.64,12.65,-1.0978,-19.4
714628,178,927790,14540160,7.52,12.65,-0.7319,-18.293443
714658,178,927790,14540160,7.25,12.65,-0.26914,-16.043443
714689,178,927790,14540160,2.63,12.65,-0.093212,-10.744262
714719,178,927790,14540160,1.09,12.65,0,-2.294262
714750,178,927790,14540160,0.79,12.65,0,2.241935
714781,178,927790,14540160,0.52,22.15,0,2.741935
714809,178,927790,14540160,1.14,22.15,0,4.69322
714840,178,927790,14540160,0.64,22.15,0,8.39322
714870,178,927790,14540160,1.84,22.15,0,10.637705
714901,178,927790,14540160,3.63,22.15,0,11.137705
714931,178,927790,14540160,6.69,22.15,-0.061915,8.690164
714962,178,927790,14540160,9.33,22.15,-1.1678,2.990164
714993,178,927790,14540160,8.85,22.15,-1.3973,-4.3032787
715023,178,927790,14540160,5.58,22.15,-0.35715,-13.053279
715054,178,927790,14540160,1.41,22.15,-0.049906,-12.019762
715084,178,927790,14540160,0.78,22.15,0,-0.876612
715115,178,927790,14540160,1.13,22.15,0,6.144454
715146,178,927790,14540160,0.98,20.58,0,8.951303
715174,178,927790,14540160,0.26,20.58,0,13.466102
715205,178,927790,14540160,0,20.58,0,20.166102
715235,178,927790,14540160,1.4,20.58,0,24.893443
715266,178,927790,14540160,5.75,20.58,0,27.193443
715296,178,927790,14540160,8.2,20.58,-0.43616,25.9746988
715327,178,927790,14540160,6.48,20.58,-1.2263,20.8732031
715358,178,927790,14540160,8,20.58,-1.1257,15.9354491
715388,178,927790,14540160,6.89,20.58,-0.25202,11.3369448
715419,178,927790,14540160,3.55,20.58,-0.060423,9.9112478
715449,178,927790,14540160,1,20.58,0,11.764118
715480,178,927790,14540160,0.62,20.58,0,14.373707
715511,178,927790,14540160,0.34,20.23,0,17.820836
715539,178,927790,14540160,0.72,20.23,0,21.037436
715570,178,927790,14540160,0.7,20.23,0,24.1785009
715600,178,927790,14540160,3.8,20.23,0,19.8724427
715631,178,927790,14540160,7.12,20.23,0,7.231378
715661,178,927790,14540160,8.19,20.23,-0.91922,-1.2778689
715692,178,927790,14540160,9.1,20.23,-1.6034,-5.2278689
715723,178,927790,14540160,7.64,20.23,-1.1822,-7.3
715753,178,927790,14540160,5.3,20.23,-0.20853,-7.3
715784,178,927790,14540160,1.54,20.23,-0.033719,-4.8163934
715814,178,927790,14540160,1.15,20.23,0,0.2336066
715845,178,927790,14540160,0.81,20.23,0,3.429032
715876,178,927790,14540160,0,22.5,0,4.729032
715905,178,927790,14540160,0,22.5,0,8.596667
715936,178,927790,14540160,0.85,22.5,0,15.446667
715966,178,927790,14540160,2.74,22.5,0,16.430683
715997,178,927790,14540160,7.04,22.5,0,10.8159116
716027,178,927790,14540160,7.48,22.5,-0.45273,4.3356769
716058,178,927790,14540160,10.7,22.5,-1.712,-3.099552
716089,178,927790,14540160,9.25,22.5,-1.7005,-6.7540984
716119,178,927790,14540160,8.06,22.5,-0.35857,-6.2540984
716150,178,927790,14540160,3.45,22.5,-0.084428,-6.3934426
716180,178,927790,14540160,1.34,22.5,0,-7.1934426
716211,178,927790,14540160,0.35,22.5,0,-4.5516129
716242,178,927790,14540160,0.93,18.79,0,1.7483871
716270,178,927790,14540160,1.29,18.79,0,7.768644
